"V1" "V2" "V3" "V4"
"132" 491.191919191919 496.949494949495 0 1
"133" 491.191919191919 497.141414141414 0 1
"134" 491.191919191919 497.333333333333 0 1
"135" 491.191919191919 497.525252525253 0 1
"136" 491.191919191919 497.717171717172 0 1
"137" 491.191919191919 497.909090909091 0 1
"138" 491.191919191919 498.10101010101 0 1
"139" 491.191919191919 498.292929292929 0 1
"140" 491.191919191919 498.484848484848 0 1
"141" 491.191919191919 498.676767676768 0 1
"142" 491.191919191919 498.868686868687 0 1
"143" 491.191919191919 499.060606060606 0 1
"144" 491.191919191919 499.252525252525 0 1
"145" 491.191919191919 499.444444444444 0 1
"146" 491.191919191919 499.636363636364 0 1
"147" 491.191919191919 499.828282828283 0 1
"148" 491.191919191919 500.020202020202 0 1
"149" 491.191919191919 500.212121212121 0 1
"150" 491.191919191919 500.40404040404 0 1
"151" 491.191919191919 500.59595959596 0 1
"152" 491.191919191919 500.787878787879 0 1
"153" 491.191919191919 500.979797979798 0 1
"154" 491.191919191919 501.171717171717 0 1
"155" 491.191919191919 501.363636363636 0 1
"156" 491.191919191919 501.555555555556 0 1
"157" 491.191919191919 501.747474747475 0 1
"158" 491.191919191919 501.939393939394 0 1
"159" 491.191919191919 502.131313131313 0 1
"160" 491.191919191919 502.323232323232 0 1
"161" 491.191919191919 502.515151515152 0 1
"162" 491.191919191919 502.707070707071 0 1
"163" 491.191919191919 502.89898989899 0 1
"164" 491.191919191919 503.090909090909 0 1
"165" 491.191919191919 503.282828282828 0 1
"166" 491.191919191919 503.474747474747 0 1
"167" 491.191919191919 503.666666666667 0 1
"168" 491.191919191919 503.858585858586 0 1
"169" 491.191919191919 504.050505050505 0 1
"170" 491.191919191919 504.242424242424 0 1
"171" 491.191919191919 504.434343434343 0 1
"172" 491.191919191919 504.626262626263 0 1
"173" 491.191919191919 504.818181818182 0 1
"174" 491.191919191919 505.010101010101 0 1
"175" 491.191919191919 505.20202020202 0 1
"176" 491.191919191919 505.393939393939 0 1
"177" 491.191919191919 505.585858585859 0 1
"178" 491.191919191919 505.777777777778 0 1
"179" 491.191919191919 505.969696969697 0 1
"180" 491.191919191919 506.161616161616 0 1
"181" 491.191919191919 506.353535353535 0 1
"182" 491.191919191919 506.545454545455 0 1
"183" 491.191919191919 506.737373737374 0 1
"184" 491.191919191919 506.929292929293 0 1
"185" 491.191919191919 507.121212121212 0 1
"186" 491.191919191919 507.313131313131 0 1
"187" 491.191919191919 507.505050505051 0 1
"188" 491.191919191919 507.69696969697 0 1
"189" 491.191919191919 507.888888888889 0 1
"190" 491.191919191919 508.080808080808 0 1
"191" 491.191919191919 508.272727272727 0 1
"192" 491.191919191919 508.464646464646 0 1
"193" 491.191919191919 508.656565656566 0 1
"194" 491.191919191919 508.848484848485 0 1
"195" 491.191919191919 509.040404040404 0 1
"196" 491.191919191919 509.232323232323 0 1
"197" 491.191919191919 509.424242424242 0 1
"198" 491.191919191919 509.616161616162 0 1
"199" 491.191919191919 509.808080808081 0 1
"200" 491.191919191919 510 0 1
"201" 491.383838383838 491 0 1
"202" 491.383838383838 491.191919191919 0 1
"203" 491.383838383838 491.383838383838 0 1
"204" 491.383838383838 491.575757575758 0 1
"205" 491.383838383838 491.767676767677 0 1
"206" 491.383838383838 491.959595959596 0 1
"207" 491.383838383838 492.151515151515 0 1
"208" 491.383838383838 492.343434343434 0 1
"209" 491.383838383838 492.535353535354 0 1
"210" 491.383838383838 492.727272727273 0 1
"211" 491.383838383838 492.919191919192 0 1
"212" 491.383838383838 493.111111111111 0 1
"213" 491.383838383838 493.30303030303 0 1
"214" 491.383838383838 493.494949494949 0 1
"215" 491.383838383838 493.686868686869 0 1
"216" 491.383838383838 493.878787878788 0 1
"217" 491.383838383838 494.070707070707 0 1
"218" 491.383838383838 494.262626262626 0 1
"219" 491.383838383838 494.454545454545 0 1
"220" 491.383838383838 494.646464646465 0 1
"221" 491.383838383838 494.838383838384 0 1
"222" 491.383838383838 495.030303030303 0 1
"223" 491.383838383838 495.222222222222 0 1
"224" 491.383838383838 495.414141414141 0 1
"225" 491.383838383838 495.606060606061 0 1
"226" 491.383838383838 495.79797979798 0 1
"227" 491.383838383838 495.989898989899 0 1
"228" 491.383838383838 496.181818181818 0 1
"229" 491.383838383838 496.373737373737 0 1
"230" 491.383838383838 496.565656565657 0 1
"231" 491.383838383838 496.757575757576 0 1
"232" 491.383838383838 496.949494949495 0 1
"233" 491.383838383838 497.141414141414 0 1
"234" 491.383838383838 497.333333333333 0 1
"235" 491.383838383838 497.525252525253 0 1
"236" 491.383838383838 497.717171717172 0 1
"237" 491.383838383838 497.909090909091 0 1
"238" 491.383838383838 498.10101010101 0 1
"239" 491.383838383838 498.292929292929 0 1
"240" 491.383838383838 498.484848484848 0 1
"241" 491.383838383838 498.676767676768 0 1
"242" 491.383838383838 498.868686868687 0 1
"243" 491.383838383838 499.060606060606 0 1
"244" 491.383838383838 499.252525252525 0 1
"245" 491.383838383838 499.444444444444 0 1
"246" 491.383838383838 499.636363636364 0 1
"247" 491.383838383838 499.828282828283 0 1
"248" 491.383838383838 500.020202020202 0 1
"249" 491.383838383838 500.212121212121 0 1
"250" 491.383838383838 500.40404040404 0 1
"251" 491.383838383838 500.59595959596 0 1
"252" 491.383838383838 500.787878787879 0 1
"253" 491.383838383838 500.979797979798 0 1
"254" 491.383838383838 501.171717171717 0 1
"255" 491.383838383838 501.363636363636 0 1
"256" 491.383838383838 501.555555555556 0 1
"257" 491.383838383838 501.747474747475 0 1
"258" 491.383838383838 501.939393939394 0 1
"259" 491.383838383838 502.131313131313 0 1
"260" 491.383838383838 502.323232323232 0 1
"261" 491.383838383838 502.515151515152 0 1
"262" 491.383838383838 502.707070707071 0 1
"263" 491.383838383838 502.89898989899 0 1
"264" 491.383838383838 503.090909090909 0 1
"265" 491.383838383838 503.282828282828 0 1
"266" 491.383838383838 503.474747474747 0 1
"267" 491.383838383838 503.666666666667 0 1
"268" 491.383838383838 503.858585858586 0 1
"269" 491.383838383838 504.050505050505 0 1
"270" 491.383838383838 504.242424242424 0 1
"271" 491.383838383838 504.434343434343 0 1
"272" 491.383838383838 504.626262626263 0 1
"273" 491.383838383838 504.818181818182 0 1
"274" 491.383838383838 505.010101010101 0 1
"275" 491.383838383838 505.20202020202 0 1
"276" 491.383838383838 505.393939393939 0 1
"277" 491.383838383838 505.585858585859 0 1
"278" 491.383838383838 505.777777777778 0 1
"279" 491.383838383838 505.969696969697 0 1
"280" 491.383838383838 506.161616161616 0 1
"281" 491.383838383838 506.353535353535 0 1
"282" 491.383838383838 506.545454545455 0 1
"283" 491.383838383838 506.737373737374 0 1
"284" 491.383838383838 506.929292929293 0 1
"285" 491.383838383838 507.121212121212 0 1
"286" 491.383838383838 507.313131313131 0 1
"287" 491.383838383838 507.505050505051 0 1
"288" 491.383838383838 507.69696969697 0 1
"289" 491.383838383838 507.888888888889 0 1
"290" 491.383838383838 508.080808080808 0 1
"291" 491.383838383838 508.272727272727 0 1
"292" 491.383838383838 508.464646464646 0 1
"293" 491.383838383838 508.656565656566 0 1
"294" 491.383838383838 508.848484848485 0 1
"295" 491.383838383838 509.040404040404 0 1
"296" 491.383838383838 509.232323232323 0 1
"297" 491.383838383838 509.424242424242 0 1
"298" 491.383838383838 509.616161616162 0 1
"299" 491.383838383838 509.808080808081 0 1
"300" 491.383838383838 510 0 1
"301" 491.575757575758 491 0 1
"302" 491.575757575758 491.191919191919 0 1
"303" 491.575757575758 491.383838383838 0 1
"304" 491.575757575758 491.575757575758 0 1
"305" 491.575757575758 491.767676767677 0 1
"306" 491.575757575758 491.959595959596 0 1
"307" 491.575757575758 492.151515151515 0 1
"308" 491.575757575758 492.343434343434 0 1
"309" 491.575757575758 492.535353535354 0 1
"310" 491.575757575758 492.727272727273 0 1
"311" 491.575757575758 492.919191919192 0 1
"312" 491.575757575758 493.111111111111 0 1
"313" 491.575757575758 493.30303030303 0 1
"314" 491.575757575758 493.494949494949 0 1
"315" 491.575757575758 493.686868686869 0 1
"316" 491.575757575758 493.878787878788 0 1
"317" 491.575757575758 494.070707070707 0 1
"318" 491.575757575758 494.262626262626 0 1
"319" 491.575757575758 494.454545454545 0 1
"320" 491.575757575758 494.646464646465 0 1
"321" 491.575757575758 494.838383838384 0 1
"322" 491.575757575758 495.030303030303 0 1
"323" 491.575757575758 495.222222222222 0 1
"324" 491.575757575758 495.414141414141 0 1
"325" 491.575757575758 495.606060606061 0 1
"326" 491.575757575758 495.79797979798 0 1
"327" 491.575757575758 495.989898989899 0 1
"328" 491.575757575758 496.181818181818 0 1
"329" 491.575757575758 496.373737373737 0 1
"330" 491.575757575758 496.565656565657 0 1
"331" 491.575757575758 496.757575757576 0 1
"332" 491.575757575758 496.949494949495 0 1
"333" 491.575757575758 497.141414141414 0 1
"334" 491.575757575758 497.333333333333 0 1
"335" 491.575757575758 497.525252525253 0 1
"336" 491.575757575758 497.717171717172 0 1
"337" 491.575757575758 497.909090909091 0 1
"338" 491.575757575758 498.10101010101 0 1
"339" 491.575757575758 498.292929292929 0 1
"340" 491.575757575758 498.484848484848 0 1
"341" 491.575757575758 498.676767676768 0 1
"342" 491.575757575758 498.868686868687 0 1
"343" 491.575757575758 499.060606060606 0 1
"344" 491.575757575758 499.252525252525 0 1
"345" 491.575757575758 499.444444444444 0 1
"346" 491.575757575758 499.636363636364 0 1
"347" 491.575757575758 499.828282828283 0 1
"348" 491.575757575758 500.020202020202 0 1
"349" 491.575757575758 500.212121212121 0 1
"350" 491.575757575758 500.40404040404 0 1
"351" 491.575757575758 500.59595959596 0 1
"352" 491.575757575758 500.787878787879 0 1
"353" 491.575757575758 500.979797979798 0 1
"354" 491.575757575758 501.171717171717 0 1
"355" 491.575757575758 501.363636363636 0 1
"356" 491.575757575758 501.555555555556 0 1
"357" 491.575757575758 501.747474747475 0 1
"358" 491.575757575758 501.939393939394 0 1
"359" 491.575757575758 502.131313131313 0 1
"360" 491.575757575758 502.323232323232 0 1
"361" 491.575757575758 502.515151515152 0 1
"362" 491.575757575758 502.707070707071 0 1
"363" 491.575757575758 502.89898989899 0 1
"364" 491.575757575758 503.090909090909 0 1
"365" 491.575757575758 503.282828282828 0 1
"366" 491.575757575758 503.474747474747 0 1
"367" 491.575757575758 503.666666666667 0 1
"368" 491.575757575758 503.858585858586 0 1
"369" 491.575757575758 504.050505050505 0 1
"370" 491.575757575758 504.242424242424 0 1
"371" 491.575757575758 504.434343434343 0 1
"372" 491.575757575758 504.626262626263 0 1
"373" 491.575757575758 504.818181818182 0 1
"374" 491.575757575758 505.010101010101 0 1
"375" 491.575757575758 505.20202020202 0 1
"376" 491.575757575758 505.393939393939 0 1
"377" 491.575757575758 505.585858585859 0 1
"378" 491.575757575758 505.777777777778 0 1
"379" 491.575757575758 505.969696969697 0 1
"380" 491.575757575758 506.161616161616 0 1
"381" 491.575757575758 506.353535353535 0 1
"382" 491.575757575758 506.545454545455 0 1
"383" 491.575757575758 506.737373737374 0 1
"384" 491.575757575758 506.929292929293 0 1
"385" 491.575757575758 507.121212121212 0 1
"386" 491.575757575758 507.313131313131 0 1
"387" 491.575757575758 507.505050505051 0 1
"388" 491.575757575758 507.69696969697 0 1
"389" 491.575757575758 507.888888888889 0 1
"390" 491.575757575758 508.080808080808 0 1
"391" 491.575757575758 508.272727272727 0 1
"392" 491.575757575758 508.464646464646 0 1
"393" 491.575757575758 508.656565656566 0 1
"394" 491.575757575758 508.848484848485 0 1
"395" 491.575757575758 509.040404040404 0 1
"396" 491.575757575758 509.232323232323 0 1
"397" 491.575757575758 509.424242424242 0 1
"398" 491.575757575758 509.616161616162 0 1
"399" 491.575757575758 509.808080808081 0 1
"400" 491.575757575758 510 0 1
"401" 491.767676767677 491 0 1
"402" 491.767676767677 491.191919191919 0 1
"403" 491.767676767677 491.383838383838 0 1
"404" 491.767676767677 491.575757575758 0 1
"405" 491.767676767677 491.767676767677 0 1
"406" 491.767676767677 491.959595959596 0 1
"407" 491.767676767677 492.151515151515 0 1
"408" 491.767676767677 492.343434343434 0 1
"409" 491.767676767677 492.535353535354 0 1
"410" 491.767676767677 492.727272727273 0 1
"411" 491.767676767677 492.919191919192 0 1
"412" 491.767676767677 493.111111111111 0 1
"413" 491.767676767677 493.30303030303 0 1
"414" 491.767676767677 493.494949494949 0 1
"415" 491.767676767677 493.686868686869 0 1
"416" 491.767676767677 493.878787878788 0 1
"417" 491.767676767677 494.070707070707 0 1
"418" 491.767676767677 494.262626262626 0 1
"419" 491.767676767677 494.454545454545 0 1
"420" 491.767676767677 494.646464646465 0 1
"421" 491.767676767677 494.838383838384 0 1
"422" 491.767676767677 495.030303030303 0 1
"423" 491.767676767677 495.222222222222 0 1
"424" 491.767676767677 495.414141414141 0 1
"425" 491.767676767677 495.606060606061 0 1
"426" 491.767676767677 495.79797979798 0 1
"427" 491.767676767677 495.989898989899 0 1
"428" 491.767676767677 496.181818181818 0 1
"429" 491.767676767677 496.373737373737 0 1
"430" 491.767676767677 496.565656565657 0 1
"431" 491.767676767677 496.757575757576 0 1
"432" 491.767676767677 496.949494949495 0 1
"433" 491.767676767677 497.141414141414 0 1
"434" 491.767676767677 497.333333333333 0 1
"435" 491.767676767677 497.525252525253 0 1
"436" 491.767676767677 497.717171717172 0 1
"437" 491.767676767677 497.909090909091 0 1
"438" 491.767676767677 498.10101010101 0 1
"439" 491.767676767677 498.292929292929 0 1
"440" 491.767676767677 498.484848484848 0 1
"441" 491.767676767677 498.676767676768 0 1
"442" 491.767676767677 498.868686868687 0 1
"443" 491.767676767677 499.060606060606 0 1
"444" 491.767676767677 499.252525252525 0 1
"445" 491.767676767677 499.444444444444 0 1
"446" 491.767676767677 499.636363636364 0 1
"447" 491.767676767677 499.828282828283 0 1
"448" 491.767676767677 500.020202020202 0 1
"449" 491.767676767677 500.212121212121 0 1
"450" 491.767676767677 500.40404040404 0 1
"451" 491.767676767677 500.59595959596 0 1
"452" 491.767676767677 500.787878787879 0 1
"453" 491.767676767677 500.979797979798 0 1
"454" 491.767676767677 501.171717171717 0 1
"455" 491.767676767677 501.363636363636 0 1
"456" 491.767676767677 501.555555555556 0 1
"457" 491.767676767677 501.747474747475 0 1
"458" 491.767676767677 501.939393939394 0 1
"459" 491.767676767677 502.131313131313 0 1
"460" 491.767676767677 502.323232323232 0 1
"461" 491.767676767677 502.515151515152 0 1
"462" 491.767676767677 502.707070707071 0 1
"463" 491.767676767677 502.89898989899 0 1
"464" 491.767676767677 503.090909090909 0 1
"465" 491.767676767677 503.282828282828 0 1
"466" 491.767676767677 503.474747474747 0 1
"467" 491.767676767677 503.666666666667 0 1
"468" 491.767676767677 503.858585858586 0 1
"469" 491.767676767677 504.050505050505 0 1
"470" 491.767676767677 504.242424242424 0 1
"471" 491.767676767677 504.434343434343 0 1
"472" 491.767676767677 504.626262626263 0 1
"473" 491.767676767677 504.818181818182 0 1
"474" 491.767676767677 505.010101010101 0 1
"475" 491.767676767677 505.20202020202 0 1
"476" 491.767676767677 505.393939393939 0 1
"477" 491.767676767677 505.585858585859 0 1
"478" 491.767676767677 505.777777777778 0 1
"479" 491.767676767677 505.969696969697 0 1
"480" 491.767676767677 506.161616161616 0 1
"481" 491.767676767677 506.353535353535 0 1
"482" 491.767676767677 506.545454545455 0 1
"483" 491.767676767677 506.737373737374 0 1
"484" 491.767676767677 506.929292929293 0 1
"485" 491.767676767677 507.121212121212 0 1
"486" 491.767676767677 507.313131313131 0 1
"487" 491.767676767677 507.505050505051 0 1
"488" 491.767676767677 507.69696969697 0 1
"489" 491.767676767677 507.888888888889 0 1
"490" 491.767676767677 508.080808080808 0 1
"491" 491.767676767677 508.272727272727 0 1
"492" 491.767676767677 508.464646464646 0 1
"493" 491.767676767677 508.656565656566 0 1
"494" 491.767676767677 508.848484848485 0 1
"495" 491.767676767677 509.040404040404 0 1
"496" 491.767676767677 509.232323232323 0 1
"497" 491.767676767677 509.424242424242 0 1
"498" 491.767676767677 509.616161616162 0 1
"499" 491.767676767677 509.808080808081 0 1
"500" 491.767676767677 510 0 1
"501" 491.959595959596 491 0 1
"502" 491.959595959596 491.191919191919 0 1
"503" 491.959595959596 491.383838383838 0 1
"504" 491.959595959596 491.575757575758 0 1
"505" 491.959595959596 491.767676767677 0 1
"506" 491.959595959596 491.959595959596 0 1
"507" 491.959595959596 492.151515151515 0 1
"508" 491.959595959596 492.343434343434 0 1
"509" 491.959595959596 492.535353535354 0 1
"510" 491.959595959596 492.727272727273 0 1
"511" 491.959595959596 492.919191919192 0 1
"512" 491.959595959596 493.111111111111 0 1
"513" 491.959595959596 493.30303030303 0 1
"514" 491.959595959596 493.494949494949 0 1
"515" 491.959595959596 493.686868686869 0 1
"516" 491.959595959596 493.878787878788 0 1
"517" 491.959595959596 494.070707070707 0 1
"518" 491.959595959596 494.262626262626 0 1
"519" 491.959595959596 494.454545454545 0 1
"520" 491.959595959596 494.646464646465 0 1
"521" 491.959595959596 494.838383838384 0 1
"522" 491.959595959596 495.030303030303 0 1
"523" 491.959595959596 495.222222222222 0 1
"524" 491.959595959596 495.414141414141 0 1
"525" 491.959595959596 495.606060606061 0 1
"526" 491.959595959596 495.79797979798 0 1
"527" 491.959595959596 495.989898989899 0 1
"528" 491.959595959596 496.181818181818 0 1
"529" 491.959595959596 496.373737373737 0 1
"530" 491.959595959596 496.565656565657 0 1
"531" 491.959595959596 496.757575757576 0 1
"532" 491.959595959596 496.949494949495 0 1
"533" 491.959595959596 497.141414141414 0 1
"534" 491.959595959596 497.333333333333 0 1
"535" 491.959595959596 497.525252525253 0 1
"536" 491.959595959596 497.717171717172 0 1
"537" 491.959595959596 497.909090909091 0 1
"538" 491.959595959596 498.10101010101 0 1
"539" 491.959595959596 498.292929292929 0 1
"540" 491.959595959596 498.484848484848 0 1
"541" 491.959595959596 498.676767676768 0 1
"542" 491.959595959596 498.868686868687 0 1
"543" 491.959595959596 499.060606060606 0 1
"544" 491.959595959596 499.252525252525 0 1
"545" 491.959595959596 499.444444444444 0 1
"546" 491.959595959596 499.636363636364 0 1
"547" 491.959595959596 499.828282828283 0 1
"548" 491.959595959596 500.020202020202 0 1
"549" 491.959595959596 500.212121212121 0 1
"550" 491.959595959596 500.40404040404 0 1
"551" 491.959595959596 500.59595959596 0 1
"552" 491.959595959596 500.787878787879 0 1
"553" 491.959595959596 500.979797979798 0 1
"554" 491.959595959596 501.171717171717 0 1
"555" 491.959595959596 501.363636363636 0 1
"556" 491.959595959596 501.555555555556 0 1
"557" 491.959595959596 501.747474747475 0 1
"558" 491.959595959596 501.939393939394 0 1
"559" 491.959595959596 502.131313131313 0 1
"560" 491.959595959596 502.323232323232 0 1
"561" 491.959595959596 502.515151515152 0 1
"562" 491.959595959596 502.707070707071 0 1
"563" 491.959595959596 502.89898989899 0 1
"564" 491.959595959596 503.090909090909 0 1
"565" 491.959595959596 503.282828282828 0 1
"566" 491.959595959596 503.474747474747 0 1
"567" 491.959595959596 503.666666666667 0 1
"568" 491.959595959596 503.858585858586 0 1
"569" 491.959595959596 504.050505050505 0 1
"570" 491.959595959596 504.242424242424 0 1
"571" 491.959595959596 504.434343434343 0 1
"572" 491.959595959596 504.626262626263 0 1
"573" 491.959595959596 504.818181818182 0 1
"574" 491.959595959596 505.010101010101 0 1
"575" 491.959595959596 505.20202020202 0 1
"576" 491.959595959596 505.393939393939 0 1
"577" 491.959595959596 505.585858585859 0 1
"578" 491.959595959596 505.777777777778 0 1
"579" 491.959595959596 505.969696969697 0 1
"580" 491.959595959596 506.161616161616 0 1
"581" 491.959595959596 506.353535353535 0 1
"582" 491.959595959596 506.545454545455 0 1
"583" 491.959595959596 506.737373737374 0 1
"584" 491.959595959596 506.929292929293 0 1
"585" 491.959595959596 507.121212121212 0 1
"586" 491.959595959596 507.313131313131 0 1
"587" 491.959595959596 507.505050505051 0 1
"588" 491.959595959596 507.69696969697 0 1
"589" 491.959595959596 507.888888888889 0 1
"590" 491.959595959596 508.080808080808 0 1
"591" 491.959595959596 508.272727272727 0 1
"592" 491.959595959596 508.464646464646 0 1
"593" 491.959595959596 508.656565656566 0 1
"594" 491.959595959596 508.848484848485 0 1
"595" 491.959595959596 509.040404040404 0 1
"596" 491.959595959596 509.232323232323 0 1
"597" 491.959595959596 509.424242424242 0 1
"598" 491.959595959596 509.616161616162 0 1
"599" 491.959595959596 509.808080808081 0 1
"600" 491.959595959596 510 0 1
"601" 492.151515151515 491 0 1
"602" 492.151515151515 491.191919191919 0 1
"603" 492.151515151515 491.383838383838 0 1
"604" 492.151515151515 491.575757575758 0 1
"605" 492.151515151515 491.767676767677 0 1
"606" 492.151515151515 491.959595959596 0 1
"607" 492.151515151515 492.151515151515 0 1
"608" 492.151515151515 492.343434343434 0 1
"609" 492.151515151515 492.535353535354 0 1
"610" 492.151515151515 492.727272727273 0 1
"611" 492.151515151515 492.919191919192 0 1
"612" 492.151515151515 493.111111111111 0 1
"613" 492.151515151515 493.30303030303 0 1
"614" 492.151515151515 493.494949494949 0 1
"615" 492.151515151515 493.686868686869 0 1
"616" 492.151515151515 493.878787878788 0 1
"617" 492.151515151515 494.070707070707 0 1
"618" 492.151515151515 494.262626262626 0 1
"619" 492.151515151515 494.454545454545 0 1
"620" 492.151515151515 494.646464646465 0 1
"621" 492.151515151515 494.838383838384 0 1
"622" 492.151515151515 495.030303030303 0 1
"623" 492.151515151515 495.222222222222 0 1
"624" 492.151515151515 495.414141414141 0 1
"625" 492.151515151515 495.606060606061 0 1
"626" 492.151515151515 495.79797979798 0 1
"627" 492.151515151515 495.989898989899 0 1
"628" 492.151515151515 496.181818181818 0 1
"629" 492.151515151515 496.373737373737 0 1
"630" 492.151515151515 496.565656565657 0 1
"631" 492.151515151515 496.757575757576 0 1
"632" 492.151515151515 496.949494949495 0 1
"633" 492.151515151515 497.141414141414 0 1
"634" 492.151515151515 497.333333333333 0 1
"635" 492.151515151515 497.525252525253 0 1
"636" 492.151515151515 497.717171717172 0 1
"637" 492.151515151515 497.909090909091 0 1
"638" 492.151515151515 498.10101010101 0 1
"639" 492.151515151515 498.292929292929 0 1
"640" 492.151515151515 498.484848484848 0 1
"641" 492.151515151515 498.676767676768 0 1
"642" 492.151515151515 498.868686868687 0 1
"643" 492.151515151515 499.060606060606 0 1
"644" 492.151515151515 499.252525252525 0 1
"645" 492.151515151515 499.444444444444 0 1
"646" 492.151515151515 499.636363636364 0 1
"647" 492.151515151515 499.828282828283 0 1
"648" 492.151515151515 500.020202020202 0 1
"649" 492.151515151515 500.212121212121 0 1
"650" 492.151515151515 500.40404040404 0 1
"651" 492.151515151515 500.59595959596 0 1
"652" 492.151515151515 500.787878787879 0 1
"653" 492.151515151515 500.979797979798 0 1
"654" 492.151515151515 501.171717171717 0 1
"655" 492.151515151515 501.363636363636 0 1
"656" 492.151515151515 501.555555555556 0 1
"657" 492.151515151515 501.747474747475 0 1
"658" 492.151515151515 501.939393939394 0 1
"659" 492.151515151515 502.131313131313 0 1
